circuitId,driverId,raceId,position
4,817,904,1.9144522144522143
4,817,930,1.9240384615384614
4,817,952,2.096270396270396
4,817,973,0.25011655011655004
4,817,993,0.8839160839160851
4,817,1014,0.6510489510489513
4,817,1036,6.616346153846155
4,817,1055,0.6846153846153841
4,817,1079,2.859615384615384
4,818,864,3.530288461538464
4,818,884,9.808446455505273
4,818,904,1.73731884057971
4,819,864,1.4873949579831929
4,819,884,1.890384615384621
4,820,884,1.2341269841269833
4,820,904,1.1071428571428574
4,821,884,10.436538461538456
4,821,904,4.80913461538462
4,821,952,7.722596153846151
4,822,884,2.0153846153846127
4,822,904,0.8151515151515153
4,822,930,0.16969696969696968
4,822,952,0.2927738927738919
4,822,973,0.40113798008534857
4,822,993,1.7885780885780884
4,822,1014,0.0
4,822,1036,0.2193473193473195
4,822,1055,0.7377622377622385
4,822,1079,0.9634032634032635
4,823,884,2.6285714285714277
4,824,884,2.3668154761904816
4,824,904,1.1525297619047614
4,825,904,4.1408653846153864
4,825,952,2.5850961538461545
4,825,973,1.148561507936508
4,825,993,0.2221153846153847
4,825,1014,1.2158508158508161
4,825,1036,4.700961538461541
4,825,1079,2.7777777777777684
4,826,904,3.5399038461538535
4,826,930,4.7124999999999995
4,826,952,7.246634615384616
4,826,973,5.093749999999998
4,826,1014,2.650116550116552
4,826,1036,4.12884615384615
4,828,904,1.0307539682539681
4,828,930,4.568749999999998
4,828,952,4.3115384615384515
4,828,973,2.125992063492062
4,828,993,4.886656746031742
4,829,930,1.119815668202763
4,830,930,3.8711538461538426
4,830,952,0.5895104895104897
4,830,973,
4,830,993,1.5888111888111904
4,830,1014,0.20256410256410265
4,830,1036,0.1410256410256411
4,830,1055,0.2706293706293705
4,830,1079,1.2487179487179485
4,831,930,2.359615384615385
4,831,952,3.8759615384615413
4,832,930,2.055288461538462
4,832,952,2.2069930069930077
4,832,973,1.6971153846153826
4,832,993,0.7413461538461542
4,832,1014,2.0039627039627033
4,832,1036,2.815865384615384
4,832,1055,1.2279720279720248
4,832,1079,4.551048951048952
4,833,930,0.4875727128503455
4,835,952,4.180288461538465
4,835,973,0.7239583333333326
4,836,952,2.1899038461538467
4,836,973,4.1788461538461625
4,837,952,4.656250000000002
4,838,973,0.5877016129032272
4,838,993,6.237373737373736
4,839,973,0.6649038461538459
4,839,993,7.630156472261737
4,839,1036,6.308653846153846
4,839,1055,1.7225961538461545
4,839,1079,0.7244755244755244
4,840,973,1.20014880952381
4,840,993,2.8412698412698414
4,840,1014,0.9048625792811845
4,840,1036,1.4437500000000012
4,840,1055,1.9072115384615376
4,840,1079,2.866346153846154
4,841,1014,2.682517482517478
4,841,1036,3.063461538461536
4,841,1055,4.780288461538458
4,842,1014,0.3843822843822843
4,842,1036,2.874038461538463
4,842,1055,4.966346153846157
4,842,1079,0.8052884615384618
4,843,993,3.0119047619047663
4,844,993,2.763640873015874
4,844,1014,0.5223776223776223
4,844,1036,13.283072546230443
4,844,1055,0.3459207459207462
4,844,1079,0.3333333333333333
4,845,993,1.2078853046594946
4,846,1014,1.7182875264270612
4,846,1036,3.1721153846153847
4,846,1055,1.5346153846153827
4,846,1079,0.8606060606060625
4,847,1014,0.9615384615384547
4,847,1036,1.3427884615384558
4,847,1055,7.499038461538456
4,847,1079,0.4195804195804197
4,848,1014,0.8151515151515145
4,848,1036,6.030288461538466
4,848,1079,0.8330853174603186
4,849,1036,1.0195932539682542
4,849,1055,5.813461538461548
4,849,1079,2.0414186507936516
4,852,1055,0.5666666666666662
4,852,1079,1.0408653846153852
4,853,1055,0.41641865079365
4,854,1055,0.7936507936507938
4,854,1079,4.1625
4,855,1079,1.8769841269841254
5,1,7,4.016031457955232
5,1,22,1.149425287356322
5,1,47,0.9558378705384154
5,1,343,0.8227465214761043
5,1,844,2.7525710828796135
5,1,1044,5.2002419842710275
5,1,1067,2.575015124016937
5,2,7,2.8399879007864484
5,2,22,1.5163339382940118
5,2,47,0.8097398669086509
5,2,66,2.1974025974026
5,2,84,13.312807881773399
5,2,844,2.3351482153660013
5,3,7,0.6330913490623105
5,3,22,2.5722928009679364
5,3,47,0.5278281911675748
5,3,66,1.8566666666666667
5,3,343,0.27011494252873536
5,3,844,4.578644888082275
5,4,7,4.1318814277072
5,4,22,2.0072595281306715
5,4,47,1.5090744101633407
5,4,66,0.2177858439201454
5,4,84,0.4513006654567451
5,4,343,1.679370840895337
5,4,844,0.5108892921960073
5,4,1067,0.4323308270676693
5,5,7,4.633458646616542
5,5,22,9.447368421052628
5,5,47,1.157894736842106
5,5,343,0.6420454545454574
5,5,844,3.2987012987013027
5,6,7,7.68905021173624
5,6,22,
5,7,7,0.3596491228070165
5,7,22,0.8677536231884062
5,8,7,4.561705989110708
5,8,22,0.9646098003629768
5,8,47,0.22625529340592865
5,8,66,
5,8,84,0.0
5,8,1044,5.998120300751887
5,8,1067,0.3251879699248115
5,9,7,1.9915305505142185
5,9,22,0.46339987900786433
5,9,47,4.415003024803387
5,9,66,10.669799498746881
5,9,343,0.2528735632183905
5,10,7,6.230187537810044
5,10,22,2.105889724310777
5,10,343,1.6175084175084125
5,11,47,2.288220551378443
5,11,66,1.7560975609756084
5,11,84,6.920750151240179
5,12,7,3.4266917293233097
5,12,22,3.7092731829573906
5,13,7,1.6530550514216575
5,13,22,0.41046581972171803
5,13,47,0.10042347247428919
5,13,66,0.06533575317604357
5,13,84,14.312169312169301
5,13,343,0.252873563218391
5,13,844,7.3042952208106415
5,14,22,3.0021173623714463
5,14,47,1.6070780399274067
5,14,66,2.476094276094276
5,14,84,0.8118572292800968
5,15,7,1.4652147610405322
5,15,22,4.878402903811252
5,15,47,3.1315789473684186
5,15,66,2.7412280701754357
5,15,84,1.0686630369026018
5,15,343,1.544354838709673
5,15,844,1.209273182957396
5,16,7,3.3120300751879745
5,16,22,0.7199248120300739
5,16,47,0.9071117561683649
5,16,343,1.2731397459165164
5,16,844,4.907894736842109
5,17,7,0.3569267997580158
5,17,22,1.4316394434361763
5,17,47,7.111111111111111
5,17,66,9.963032581453632
5,17,84,37.56578947368421
5,17,343,0.8844525105868115
5,17,844,0.25317604355716883
5,18,7,0.06896551724137931
5,18,22,2.105889724310777
5,18,47,3.8934837092731778
5,18,66,0.017241379310344803
5,18,84,4.12008469449486
5,18,343,1.114337568058077
5,18,844,1.9140955837870548
5,19,47,1.7769423558897244
5,20,7,0.6004234724742888
5,20,22,0.3878446115288205
5,20,47,2.213032581453632
5,20,343,0.4143049932523617
5,20,844,0.017241379310344817
5,20,1044,0.7283726557773742
5,20,1067,14.444235588972436
5,21,7,1.0
5,21,47,3.864488808227466
5,21,66,18.81427707199032
5,21,84,4.096793708408955
5,22,7,5.673450508788157
5,22,22,3.028195488721804
5,22,47,0.927318295739348
5,22,66,4.805807622504536
5,22,84,0.979949874686716
5,22,343,1.9743107769423518
5,22,844,7.352130325814537
5,23,47,1.8258145363408522
5,23,66,13.273139745916522
5,23,84,3.652882205513788
5,24,47,3.665413533834589
5,24,66,4.5454545454545405
5,24,343,0.8258145363408536
5,24,844,1.7024673439767768
5,25,47,3.6845130066545657
5,26,66,4.045739348370928
5,27,66,4.432850241545892
5,27,84,1.0478723404255301
5,29,47,0.5766233766233747
5,29,66,1.4308300395256919
5,30,66,0.37991530550514235
5,30,84,17.770161290322577
5,30,343,0.2528735632183905
5,30,844,12.114035087719289
5,31,84,0.7105263157894742
5,32,66,6.250626566416038
5,32,84,1.5801572897761635
5,33,84,1.6107744107744124
5,35,84,2.254385964912283
5,37,66,3.1941923774954635
5,37,343,0.597701149425287
5,38,84,4.62491582491582
5,39,84,3.028282828282833
5,39,844,0.3218855218855223
5,67,7,2.3370927318295713
5,67,343,10.24874686716793
5,67,844,8.802177858439208
5,153,343,1.522383545069571
5,153,844,6.2487468671679185
5,154,1044,0.583333333333332
5,155,343,0.9222625529340596
5,155,844,8.673926194797339
5,807,343,3.360902255639099
5,808,343,2.857769423558896
5,808,844,6.881125226860254
5,810,343,1.2727272727272732
5,811,343,2.0777777777777766
5,812,343,3.4671945701357454
5,813,844,3.0307017543859653
5,814,844,4.41596194503171
5,815,844,9.00250626566414
5,815,1044,0.1225045372050817
5,815,1067,0.4842710223835452
5,816,844,0.34772727272727216
5,817,1044,2.5072595281306738
5,817,1067,7.226190476190498
5,822,1044,2.8972431077694236
5,822,1067,0.13339382940108893
5,825,1044,13.809427609427601
5,826,1044,4.631578947368419
5,830,1044,4.211736237144586
5,830,1067,0.15638233514821545
5,832,1044,1.722020568663038
5,832,1067,4.351179673321237
5,839,1044,9.254385964912277
5,839,1067,1.7537593984962394
5,840,1044,10.831518451300662
5,840,1067,1.212341197822143
5,841,1044,7.072727272727275
5,841,1067,0.40852130325814395
5,842,1044,1.3966165413533853
5,842,1067,0.195099818511797
5,844,1044,16.46098003629764
5,844,1067,0.8351482153660013
5,846,1044,4.436781609195402
5,846,1067,0.3496672716273452
5,847,1044,5.848370927318292
5,847,1067,0.10588972431077713
5,848,1044,2.5423472474289177
5,849,1044,0.19568151147098475
5,849,1067,1.1547619047618958
5,852,1067,5.760025062656638
5,853,1067,0.5087662337662353
5,854,1067,0.6428571428571411
6,1,6,2.157211209842784
6,1,23,1.2722807017543878
6,1,40,0.060772560772560755
6,1,342,3.7982017982017973
6,1,846,3.1022311022311024
6,1,865,1.0882450882450878
6,1,885,0.9918414918414921
6,1,905,0.0
6,1,931,0.5967365967365967
6,1,953,0.642857142857144
6,1,974,4.480352980352977
6,1,994,0.365634365634366
6,1,1015,0.0
6,1,1056,0.25524475524475526
6,1,1080,0.08630952380952407
6,2,6,2.3814080656185936
6,2,23,20.851330203442895
6,2,40,1.4665071770334936
6,2,59,4.674299384825698
6,2,76,1.831668331668334
6,2,95,3.1178378378378415
6,2,114,0.6133333333333347
6,2,130,6.138070175438595
6,2,164,23.12064251537938
6,2,846,5.351332877648664
6,3,6,1.1282051282051282
6,3,23,12.665108123904147
6,3,40,6.8130553656869495
6,3,59,15.393725490196083
6,3,342,3.150849150849153
6,3,846,16.449824561403506
6,3,865,0.6486846486846484
6,3,885,0.0
6,3,905,0.0
6,3,931,0.14918414918414918
6,3,953,3.0564435564435577
6,4,6,3.4140859140859137
6,4,23,14.878198198198191
6,4,40,0.060772560772560755
6,4,59,0.012820512820512817
6,4,76,0.359140859140859
6,4,95,0.05
6,4,114,1.489343989343989
6,4,147,3.7879105520614984
6,4,342,30.8631368631369
6,4,846,0.2777222777222778
6,4,865,0.3556443556443554
6,4,885,0.8659673659673668
6,4,905,0.31768231768231936
6,4,931,0.4109756097560989
6,4,953,2.8479853479853507
6,4,994,0.9788838612368032
6,4,1056,0.4777853725222146
6,4,1080,0.059523809523809514
6,5,6,1.6431372549019623
6,5,23,7.545964912280706
6,5,40,0.6826315789473664
6,5,342,0.9116541353383446
6,5,846,3.2491228070175313
6,5,865,1.0632262474367742
6,6,6,1.108771929824561
6,6,23,0.7064912280701756
6,7,6,2.725274725274723
6,7,23,0.5714285714285715
6,8,6,1.2076257076257078
6,8,23,3.4603508771929787
6,8,40,2.590567327409434
6,8,59,0.07510204081632658
6,8,76,0.0
6,8,95,0.7948717948717952
6,8,114,1.11038961038961
6,8,130,8.03780487804878
6,8,147,7.481735159817355
6,8,865,5.310023310023308
6,8,885,8.32101232101232
6,8,905,14.083048530416944
6,8,931,0.32301032301032284
6,8,953,0.2333333333333336
6,8,974,0.3404928404928406
6,8,994,0.0979020979020979
6,8,1015,6.664730006835268
6,8,1056,0.729665071770334
6,9,6,4.892857142857146
6,9,23,0.6533333333333332
6,9,40,2.790498974709507
6,9,342,0.11921411921411912
6,9,1015,0.8732057416267951
6,10,6,5.640464798359524
6,10,23,5.05513513513514
6,10,342,0.2597402597402584
6,10,846,1.4954022988505746
6,10,865,1.4565960355434067
6,11,40,1.5584210526315814
6,11,59,0.4850241545893718
6,11,95,0.0
6,11,130,1.0151515151515165
6,12,6,0.10000000000000003
6,12,23,3.4236817761332112
6,13,6,0.7812187812187826
6,13,23,0.5592982456140354
6,13,40,0.0
6,13,59,16.18899521531102
6,13,76,3.0543403964456606
6,13,95,4.9136842105263145
6,13,130,6.252432155657961
6,13,342,0.8859473859473864
6,13,846,4.781249999999998
6,13,865,0.7720612720612716
6,13,885,1.6931216931216913
6,13,905,6.853725222146267
6,13,931,2.7987012987012916
6,13,953,2.54237867395762
6,13,974,2.1491841491841437
6,14,23,0.9047619047619048
6,14,40,0.24052631578947356
6,14,59,6.93240093240093
6,14,76,0.0
6,14,95,0.0
6,14,114,0.8506493506493509
6,14,130,0.0
6,14,147,22.064251537935768
6,14,164,0.7380952380952386
6,14,178,0.0
6,14,196,0.0
6,14,211,
6,14,229,1.7448648648648641
6,15,6,3.3438140806561885
6,15,23,10.829549549549549
6,15,40,0.543859649122805
6,15,59,4.935837245696405
6,15,76,9.630895420369104
6,15,95,0.09911141490088857
6,15,114,1.6991341991341986
6,15,130,0.45146958304852997
6,15,147,0.3965517241379314
6,15,164,0.0
6,15,178,0.7173615857826384
6,15,196,1.7402597402597404
6,15,211,1.0000000000000002
6,15,342,4.072651448639162
6,15,846,2.7121052631578952
6,16,6,1.0956937799043092
6,16,23,9.146540027137037
6,16,40,1.1944847605224955
6,16,342,1.0178155178155177
6,16,846,13.925153793574847
6,16,885,2.023310023310025
6,16,905,3.909090909090901
6,17,6,1.67915417915418
6,17,23,2.625964912280702
6,17,40,0.0
6,17,59,0.13785460992907805
6,17,76,0.6233766233766247
6,17,95,0.6545454545454558
6,17,114,5.262499999999999
6,17,130,9.835789473684203
6,17,342,0.0
6,17,846,8.069430569430565
6,17,865,0.29703629703629697
6,17,885,1.791541791541793
6,18,6,0.012820512820512825
6,18,23,8.034954954954953
6,18,40,1.5092276144907728
6,18,59,4.316814764183192
6,18,95,1.1578947368421046
6,18,130,8.930196078431374
6,18,147,6.298359535201632
6,18,164,0.0
6,18,342,0.0
6,18,846,0.6282051282051285
6,18,865,2.634368530020704
6,18,885,1.1736596736596734
6,18,905,1.8174982911825
6,18,931,0.5149850149850154
6,18,953,4.313397129186605
6,18,974,0.1973684210526308
6,19,40,0.9347368421052621
6,20,6,22.638095238095236
6,20,23,9.076491228070166
6,20,342,0.07192807192807192
6,20,846,0.20579420579420582
6,20,865,3.2036297036297032
6,20,885,0.2397602397602399
6,20,905,80.69999999999999
6,20,931,0.16666666666666657
6,20,953,1.8090243090243106
6,20,974,0.24725274725274765
6,20,994,0.012820512820512822
6,20,1015,0.12271062271062272
6,20,1056,1.0158175158175173
6,20,1080,3.729166666666664
6,21,6,3.679154179154186
6,21,23,1.1642857142857133
6,21,40,0.09432672590567334
6,21,59,6.22927072927073
6,21,76,6.715311004784689
6,21,95,0.0
6,21,114,0.3848257006151754
6,21,130,6.772385509227617
6,21,147,0.7596899224806196
6,21,164,5.531801531801536
6,21,178,0.9036226930963774
6,21,196,0.43240093240093225
6,21,211,2.885792349726776
6,22,6,1.1303696303696307
6,22,23,2.4384210526315786
6,22,40,3.1404647983595364
6,22,59,0.5567765567765567
6,22,76,4.391108891108892
6,22,95,2.403964456596042
6,22,114,1.6838161838161836
6,22,130,1.462747778537252
6,22,147,0.21262071262071308
6,22,164,5.531801531801532
6,22,178,0.1517102615694165
6,22,196,0.16363636363636372
6,22,211,0.3342147012162881
6,22,342,8.409195402298849
6,22,846,5.334928229665077
6,23,40,4.145087719298232
6,23,59,5.304853041695151
6,23,76,9.389443889443884
6,23,95,6.896419437340151
6,23,114,5.725108225108226
6,23,130,0.33100233100233073
6,23,147,0.1791979949874687
6,23,164,0.13213213213213215
6,23,178,12.468204053109707
6,23,196,5.348837209302317
6,23,211,0.10000000000000003
6,24,40,
6,24,59,2.056732740943269
6,24,76,1.774985388661602
6,24,342,1.6776556776556784
6,24,846,4.842162162162149
6,25,40,1.7819548872180442
6,25,164,0.2614379084967327
6,25,178,2.4258373205741592
6,25,196,1.491289198606272
6,26,40,2.3151059466848967
6,26,59,2.7604237867395818
6,27,40,0.24761904761904535
6,27,59,7.1069719753930265
6,27,76,0.5650684931506873
6,30,59,20.054778554778547
6,30,76,5.005827505827505
6,30,95,1.836363636363638
6,30,114,1.6272061272061276
6,30,130,0.3030303030303029
6,30,147,0.060772560772560776
6,30,164,0.0
6,30,178,0.0
6,30,196,23.83508771929824
6,30,211,0.0
6,30,342,1.7775557775557782
6,30,846,22.189516129032253
6,30,865,0.5258576548899127
6,31,59,0.9204129204129209
6,31,76,6.446386946386947
6,31,95,4.757017543859653
6,31,114,1.7251082251082248
6,31,130,0.0
6,31,147,0.0
6,32,59,3.1519480519480565
6,33,59,7.280000000000005
6,33,76,2.326846846846847
6,35,59,2.4675324675324686
6,35,76,2.5717703349282304
6,35,114,2.9170506912442375
6,35,130,2.1030655391120496
6,35,147,1.2027972027972025
6,35,164,11.011619958988378
6,35,178,0.22177419354838748
6,35,196,9.77204374572795
6,35,211,9.066666666666668
6,35,229,1.0480186480186484
6,36,59,3.7938738738738818
6,37,130,9.61333333333334
6,37,147,1.9477124183006558
6,37,178,0.6850574712643691
6,37,342,4.561904761904762
6,39,76,0.0
6,39,846,2.090336912254708
6,39,865,1.6847368421052595
6,40,76,0.2561576354679807
6,41,164,7.166223404255317
6,42,114,0.0
6,43,95,2.226491228070175
6,43,114,0.5153793574846205
6,44,95,4.425212884117005
6,44,114,2.793780081451312
6,44,130,8.512941176470585
6,44,147,11.269230769230768
6,44,178,2.0615384615384555
6,44,196,3.2500000000000013
6,44,211,0.7667900581702817
6,44,229,15.247927927927929
6,45,95,2.6287878787878785
6,46,95,1.971428571428571
6,47,95,4.907042253521131
6,48,164,0.5476190476190486
6,48,178,0.7373188405797118
6,49,130,2.6408065618591943
6,49,147,3.2168367346938855
6,49,164,0.647826086956522
6,49,178,0.8359973359973366
6,49,196,0.0
6,49,211,6.551956815114715
6,49,229,5.759533506108846
6,50,114,2.0370370370370363
6,50,147,9.303827751196156
6,50,164,2.627118644067797
6,50,211,3.3039548022598875
6,51,114,0.9088669950738953
6,52,114,1.0784210526315787
6,54,147,3.215579710144923
6,55,147,1.960355434039643
6,55,164,0.0
6,55,178,5.037142857142857
6,55,196,2.7386541471048518
6,55,211,1.7291666666666718
6,55,229,0.7073446327683613
6,56,130,12.804736842105282
6,56,147,0.5134865134865131
6,56,164,6.859973359973377
6,56,178,0.2365967365967367
6,56,196,2.095238095238094
6,56,211,3.3294553146483388
6,56,229,8.098990342405619
6,57,147,25.857142857142858
6,57,164,5.475393028024607
6,57,178,0.2365967365967367
6,57,196,0.0
6,57,211,
6,57,229,2.704968944099382
6,58,147,5.615584415584394
6,59,130,1.8714035087719303
6,59,147,6.490350877192972
6,60,164,0.24242424242424276
6,62,130,0.5960591133004912
6,63,130,16.572890025575443
6,63,164,7.709790209790203
6,63,178,0.5206349206349214
6,63,196,1.7855477855477861
6,63,211,2.7808743169398937
6,63,229,1.2383022774327135
6,64,164,0.2126436781609195
6,64,178,4.7083333333333295
6,64,196,4.080656185919351
6,64,229,0.9999999999999997
6,65,164,4.279824561403513
6,65,178,0.24899193548387166
6,65,196,1.4972658920027349
6,65,211,0.11111111111111112
6,65,229,4.631711711711709
6,66,130,0.0
6,67,6,0.10000000000000003
6,67,342,1.0742590742590745
6,67,846,4.861244019138754
6,68,178,0.796825396825395
6,68,196,5.568421052631576
6,69,178,0.9333333333333336
6,69,229,1.3499999999999965
6,70,178,7.7747368421052565
6,71,178,0.0
6,71,196,7.141754385964907
6,71,211,
6,71,229,0.048717948717948725
6,73,229,0.33333333333333304
6,75,196,13.155614035087684
6,75,211,4.530158730158735
6,76,196,1.7022988505747119
6,76,211,4.437158469945357
6,77,211,3.1525423728813573
6,77,229,0.0
6,78,211,5.217391304347831
6,79,211,3.2090395480225955
6,79,229,0.0
6,84,229,1.0862068965517246
6,153,342,2.6841491841491845
6,153,846,3.741025641025654
6,154,885,0.5581157194060415
6,154,905,8.910116199589876
6,154,931,0.9084249084249107
6,154,953,2.915614035087723
6,154,974,0.37162837162837187
6,154,994,1.42788790157211
6,154,1015,3.9920079920079896
6,155,342,13.995384615384614
6,155,846,10.486846486846487
6,155,865,0.30000000000000027
6,155,905,1.54054054054054
6,807,865,3.066433566433567
6,807,885,0.8759573759573756
6,807,905,2.6883116883116895
6,807,931,6.225274725274716
6,807,953,0.9503829503829482
6,807,974,0.0
6,807,994,2.88045288045288
6,807,1015,3.148325358851675
6,808,342,1.4929577464788706
6,808,846,3.7033016734509285
6,808,865,0.3523809523809523
6,810,342,0.3478260869565211
6,811,342,5.494805194805197
6,811,865,3.1748251748251737
6,812,342,5.765364354697108
6,813,846,3.751141552511414
6,813,885,2.817653276955602
6,813,931,0.0
6,814,846,6.92
6,814,865,2.1411921411921413
6,814,885,9.25607725607725
6,815,865,4.819890635680117
6,815,885,1.2323943661971843
6,815,931,0.09324009324009334
6,815,953,2.861971361971362
6,815,974,9.68631368631368
6,815,994,6.954378954378956
6,815,1015,1.563226247436774
6,815,1056,4.161838161838164
6,815,1080,0.9999999999999996
6,816,846,3.9917117117116994
6,817,865,6.16009615384616
6,817,885,2.348633879781421
6,817,905,0.288544788544789
6,817,931,0.5482850482850483
6,817,953,0.21578421578421594
6,817,974,1.095737595737596
6,817,994,0.0
6,817,1015,6.444388944388942
6,817,1056,0.33014354066985513
6,817,1080,0.43551587301587336
6,818,865,19.62440191387559
6,818,885,0.7141192141192148
6,818,905,7.717959183673467
6,819,865,1.392609126984123
6,819,885,0.0
6,820,885,1.6876456876456944
6,820,905,1.370090090090091
6,821,885,2.279220779220779
6,821,905,2.7042665108123876
6,821,953,1.7341079972658946
6,822,885,2.36846486846487
6,822,905,1.2545454545454533
6,822,931,1.4893439893439908
6,822,953,3.199589883800408
6,822,974,0.33699633699633713
6,822,994,0.2192807192807192
6,822,1015,0.45904095904095893
6,822,1056,0.0
6,822,1080,0.5930059523809511
6,823,885,7.7582417582417404
6,824,885,0.4258923169993948
6,824,905,4.327067669172927
6,825,905,1.2115516062884482
6,825,953,5.0554435483871005
6,825,974,4.336996336996335
6,825,994,2.094738594738593
6,825,1015,6.301093643198902
6,825,1080,0.8128654970760227
6,826,905,2.4444444444444446
6,826,931,1.4214119214119212
6,826,953,0.8790849673202585
6,826,974,0.9456740442655928
6,826,1015,0.9279054279054278
6,828,905,4.446684894053323
6,828,931,0.6421911421911433
6,828,953,1.4407843137254892
6,828,974,0.6082949308755766
6,828,994,2.7012987012987058
6,829,931,1.0517543859649117
6,830,931,5.007139079851927
6,830,953,15.803921568627443
6,830,974,0.3549783549783553
6,830,994,6.339160839160839
6,830,1015,0.1132201132201136
6,830,1056,0.0
6,830,1080,0.22991071428571427
6,831,931,1.0362970362970394
6,831,953,4.9290780141844035
6,832,931,4.579420579420586
6,832,953,1.93984962406015
6,832,974,0.7527472527472528
6,832,994,2.0114885114885124
6,832,1015,0.9378954378954388
6,832,1056,0.2450882450882451
6,832,1080,0.06250000000000001
6,833,931,0.5157894736842132
6,835,953,0.14285714285714293
6,835,974,1.8901098901098894
6,836,953,3.8700000000000006
6,836,974,0.1973684210526308
6,837,953,2.3978156238430195
6,838,974,2.401864801864799
6,838,994,4.206766917293232
6,839,974,3.205627705627708
6,839,994,0.7905427905427913
6,839,1056,0.34894053315105805
6,839,1080,0.19047619047619055
6,840,974,0.7617706237424551
6,840,994,1.85543859649123
6,840,1015,6.396445659603551
6,840,1056,2.0369104579630894
6,840,1080,5.837301587301602
6,841,1015,0.7822807017543884
6,841,1056,0.706766917293233
6,842,994,2.480352980352982
6,842,1015,1.3526473526473528
6,842,1056,0.2365967365967364
6,842,1080,3.0176091269841256
6,843,994,3.1024844720496856
6,844,994,1.2217391304347807
6,844,1015,12.795833333333329
6,844,1080,1.7529761904761914
6,845,994,3.835953520164051
6,846,1015,1.352647352647353
6,846,1056,0.2765567765567763
6,846,1080,0.3410218253968253
6,847,1015,2.77853725222145
6,847,1056,0.3537252221462752
6,847,1080,0.20535714285714293
6,848,1015,1.7271062271062276
6,848,1080,2.976950354609926
6,849,1056,0.5690362269309641
6,849,1080,2.923707117255494
6,852,1056,1.537935748462062
6,852,1080,3.1889400921658977
6,853,1056,0.9214414414414401
6,854,1056,0.026306306306306457
6,854,1080,1.7807971014492754
6,855,1080,1.0276497695852518
7,1,24,6.368421052631579
7,1,41,0.04161490683229814
7,1,344,2.6343685300207036
7,1,847,0.9047619047619047
7,1,866,0.7057971014492755
7,1,886,0.15424430641821946
7,1,906,0.2652173913043478
7,1,932,0.01428571428571428
7,1,954,0.2238095238095237
7,1,975,0.0
7,1,995,0.476733977172959
7,1,1016,0.09958592132505181
7,1,1082,0.7171842650103519
7,2,24,8.877846790890265
7,2,41,1.2838509316770186
7,2,61,1.0630861040068182
7,2,78,1.718715393133996
7,2,97,4.137620719929759
7,2,115,2.252543940795561
7,2,131,8.423699914748502
7,2,148,
7,2,165,0.9171122994652383
7,2,847,3.252525252525253
7,3,24,18.612836438923395
7,3,41,21.826086956521728
7,3,61,
7,3,344,10.360455486542447
7,3,847,6.792753623188406
7,3,866,1.7575569358178054
7,3,886,0.9449275362318841
7,3,906,0.1426501035196688
7,3,932,0.01428571428571428
7,3,954,2.565010351966877
7,4,24,8.596194503171251
7,4,41,8.464803312629398
7,4,61,0.06728778467908901
7,4,78,0.2048364153627313
7,4,97,2.1310782241014805
7,4,115,1.2730848861283637
7,4,148,1.6190476190476197
7,4,344,0.9142857142857145
7,4,847,9.532539682539682
7,4,866,0.8093167701863354
7,4,886,1.1389233954451379
7,4,906,2.0405797101449266
7,4,932,1.558139534883722
7,4,954,3.549019607843136
7,4,975,3.011655011655015
7,4,995,2.660897435897437
7,4,1082,3.7658385093167697
7,5,24,6.538302277432712
7,5,41,23.002070393374737
7,5,344,7.834942932396839
7,5,847,4.4484126984126995
7,5,866,1.9629156010230162
7,6,24,12.040579710144925
7,7,24,5.292838874680306
7,8,24,2.5789473684210527
7,8,41,6.449068322981363
7,8,61,0.09958592132505174
7,8,78,2.4795031055900596
7,8,97,0.8201193520886617
7,8,115,13.325258799171838
7,8,131,0.4919254658385092
7,8,148,1.7416879795396407
7,8,866,5.747619047619051
7,8,886,5.320119352088661
7,8,906,4.820082815734989
7,8,932,0.232919254658385
7,8,954,5.921532091097304
7,8,975,0.5300207039337472
7,8,995,1.5838454784899045
7,8,1016,2.015771526001705
7,9,24,10.612836438923399
7,9,41,3.5953846153846154
7,9,344,0.970807453416149
7,9,1016,0.35775667118950577
7,10,24,20.270186335403693
7,10,97,1.3362598770851646
7,10,344,5.216734693877542
7,10,847,4.222932651321397
7,10,866,0.41785714285714043
7,11,41,6.357142857142861
7,11,61,1.125992063492061
7,11,78,27.361538461538455
7,11,97,2.2960992907801394
7,11,131,9.784313725490192
7,12,24,2.291497975708502
7,13,24,16.417391304347834
7,13,41,6.558431372549019
7,13,61,2.1881987577639777
7,13,78,3.825258799171839
7,13,97,3.7760444209413038
7,13,131,3.542199488491046
7,13,344,15.776641091219108
7,13,847,9.367287784679094
7,13,866,10.965010351966873
7,13,886,2.1534526854219966
7,13,906,6.537510656436491
7,13,932,4.769358178053826
7,13,954,1.5747899159663858
7,14,24,14.66438923395445
7,14,41,5.678571428571431
7,14,61,7.396845694799664
7,14,78,5.087382779198638
7,14,97,4.990196078431371
7,14,115,1.558741905642924
7,14,131,2.3977225672877864
7,14,148,0.4308176100628934
7,14,165,9.18073316283035
7,14,180,5.418158567774936
7,14,197,0.0
7,14,213,3.0216631726065684
7,14,231,4.720375106564368
7,15,24,15.604347826086967
7,15,41,9.679370840895341
7,15,61,3.406649616368283
7,15,78,2.450555261766264
7,15,115,4.44155844155844
7,15,131,1.5165631469979284
7,15,148,1.1105990783410138
7,15,165,3.6206308610400724
7,15,213,0.4586693548387095
7,15,344,3.070847851335659
